Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;4279595;3;1426531,0
2;4307658;3;1435886,0
3;4253564;3;1417854,0
4;4219124;3;1406374,0
5;4269040;3;1423013,0
6;4240074;3;1413358,0
7;4255590;3;1418530,0
8;4302886;3;1434295,0
9;4214305;3;1404768,0
10;4239136;3;1413045,0
