Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;6704056;1;6704056,0
2;5376386;1;5376386,0
3;3366422;1;3366422,0
4;3513065;1;3513065,0
5;3362153;1;3362153,0
6;3360266;1;3360266,0
7;3408942;1;3408942,0
8;3468833;1;3468833,0
9;3370061;1;3370061,0
10;3372457;1;3372457,0
