Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1335669;10;133566,0
2;1277744;10;127774,0
3;1217096;10;121709,0
4;1187107;10;118710,0
5;1258543;10;125854,0
6;1191538;10;119153,0
7;1202238;10;120223,0
8;1260640;10;126064,0
9;1452324;10;145232,0
10;1213619;10;121361,0
