Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;126283516;10;1,2628351E7
2;140574772;10;1,4057477E7
3;129546978;10;1,2954697E7
4;126419521;10;1,2641952E7
5;126623680;10;1,2662368E7
