Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;15418;3;5139,0
2;8480;3;2826,0
3;5694;3;1898,0
4;5815;3;1938,0
5;7317;3;2439,0
6;6581;3;2193,0
7;4809;3;1603,0
8;5137;3;1712,0
9;4275;3;1425,0
10;4902;3;1634,0
