Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;546;1;546,0
2;829;1;829,0
3;632;1;632,0
4;680;1;680,0
5;644;1;644,0
6;546;1;546,0
7;603;1;603,0
8;645;1;645,0
9;559;1;559,0
10;580;1;580,0
