Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;211853022;30;7061767,0
2;178921798;30;5964059,0
3;172967646;30;5765588,0
4;168059194;30;5601973,0
5;168701527;30;5623384,0
6;212441901;30;7081396,0
7;180328348;30;6010944,0
8;248458791;30;8281959,0
9;179330593;30;5977686,0
10;178448000;30;5948266,0
