Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;8310009;1000;8310,0
2;15996202;1000;15996,0
3;9499118;1000;9499,0
4;8043413;1000;8043,0
5;8309458;1000;8309,0
6;7817680;1000;7817,0
7;8022530;1000;8022,0
8;9177950;1000;9177,0
9;7243290;1000;7243,0
10;6937643;1000;6937,0
