Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;475972637;0;0
2;453236392;0;0
3;453514679;0;0
4;453616131;0;0
5;462032516;0;0
6;435825013;0;0
7;403685195;0;0
8;372151407;0;0
9;384432103;0;0
10;371082781;0;0
