Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1411;1;1411,0
2;17404;1;17404,0
3;7575;1;7575,0
4;1030;1;1030,0
5;11985;1;11985,0
6;2489;1;2489,0
7;3610;1;3610,0
8;833;1;833,0
9;1707;1;1707,0
10;2393;1;2393,0
