Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1851004;10000;185,0
2;1906315;10000;190,0
3;1816937;10000;181,0
4;1672686;10000;167,0
5;1640808;10000;164,0
6;1723726;10000;172,0
7;1715310;10000;171,0
8;1820648;10000;182,0
9;1787468;10000;178,0
10;1721663;10000;172,0
