Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;5032183;10000;503,0
2;5050075;10000;505,0
3;5013680;10000;501,0
4;5112731;10000;511,0
5;5029494;10000;502,0
6;4863274;10000;486,0
7;5002089;10000;500,0
8;4931426;10000;493,0
9;5015962;10000;501,0
10;4909006;10000;490,0
