Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1290338;1000;1290,0
2;1412377;1000;1412,0
3;1493743;1000;1493,0
4;1285043;1000;1285,0
5;1273813;1000;1273,0
6;1281301;1000;1281,0
7;1280602;1000;1280,0
8;1253203;1000;1253,0
9;1303420;1000;1303,0
10;1313234;1000;1313,0
