Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;808;1;808,0
2;788;1;788,0
3;1098;1;1098,0
4;707;1;707,0
5;740;1;740,0
6;638;1;638,0
7;1046;1;1046,0
8;732;1;732,0
9;734;1;734,0
10;738;1;738,0
