Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1555249;1000;1555,0
2;1562656;1000;1562,0
3;1507704;1000;1507,0
4;1528153;1000;1528,0
5;1486519;1000;1486,0
6;1512488;1000;1512,0
7;1471289;1000;1471,0
8;1503846;1000;1503,0
9;1489265;1000;1489,0
10;1522780;1000;1522,0
