Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1382320;1000;1382,0
2;1380790;1000;1380,0
3;1354240;1000;1354,0
4;1333471;1000;1333,0
5;1300320;1000;1300,0
6;1296686;1000;1296,0
7;1268120;1000;1268,0
8;1298732;1000;1298,0
9;1285091;1000;1285,0
10;1300228;1000;1300,0
