Problem_Size;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
10000;33206,8;114;291,28771929824563
100000;188603,9;1000;188,60389999999998
1000000;1340205,4;1000;1340,2053999999998
