Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;941904;1;941904,0
2;887579;1;887579,0
3;870708;1;870708,0
4;866808;1;866808,0
5;869262;1;869262,0
6;886106;1;886106,0
7;906641;1;906641,0
8;828138;1;828138,0
9;881171;1;881171,0
10;893928;1;893928,0
