Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;3265810;2;1632905,0
2;3168270;2;1584135,0
3;3053675;2;1526837,0
4;3066779;2;1533389,0
5;3093669;2;1546834,0
6;3054085;2;1527042,0
7;3207786;2;1603893,0
8;3150635;2;1575317,0
9;3183401;2;1591700,0
10;3121495;2;1560747,0
