Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;14719503;1;1,4719503E7
2;10627119;1;1,0627119E7
3;4676490;1;4676490,0
4;3449978;1;3449978,0
5;3506207;1;3506207,0
6;3628406;1;3628406,0
7;3590904;1;3590904,0
8;3470048;1;3470048,0
9;3368928;1;3368928,0
10;3405455;1;3405455,0
