Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;6058833;85712;70,0
2;6558060;85712;76,0
3;5604223;85712;65,0
4;7753111;85712;90,0
5;7234816;85712;84,0
6;7070509;85712;82,0
7;5262196;85712;61,0
8;5808877;85712;67,0
9;6419046;85712;74,0
10;6622048;85712;77,0
