Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;11886184;1000;11886,0
2;9831612;1000;9831,0
3;8485830;1000;8485,0
4;8546466;1000;8546,0
5;8378077;1000;8378,0
6;7903296;1000;7903,0
7;7902923;1000;7902,0
8;7700112;1000;7700,0
9;8480110;1000;8480,0
10;7881605;1000;7881,0
