Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;4403049;2;2201524,0
2;4251444;2;2125722,0
3;4257493;2;2128746,0
4;4248266;2;2124133,0
5;4239505;2;2119752,0
6;4316385;2;2158192,0
7;4431628;2;2215814,0
8;4242123;2;2121061,0
9;4361403;2;2180701,0
10;4456345;2;2228172,0
