Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1074062;1;1074062,0
2;1252810;1;1252810,0
3;1180563;1;1180563,0
4;1236706;1;1236706,0
5;1347727;1;1347727,0
6;1226542;1;1226542,0
7;1168485;1;1168485,0
8;1221827;1;1221827,0
9;1325513;1;1325513,0
10;1787122;1;1787122,0
