Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;3430485;1;3430485,0
2;3146019;1;3146019,0
3;3139259;1;3139259,0
4;3066856;1;3066856,0
5;3097834;1;3097834,0
6;3112685;1;3112685,0
7;3080932;1;3080932,0
8;3076282;1;3076282,0
9;3083151;1;3083151,0
10;3163455;1;3163455,0
