Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;6808259;10000;680,0
2;6478622;10000;647,0
3;6615486;10000;661,0
4;6450648;10000;645,0
5;6419291;10000;641,0
6;6403450;10000;640,0
7;6469961;10000;646,0
8;6402933;10000;640,0
9;6402868;10000;640,0
10;6664681;10000;666,0
