Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;719;1;719,0
2;1079;1;1079,0
3;6780;1;6780,0
4;1004;1;1004,0
5;1012;1;1012,0
6;1681;1;1681,0
7;623;1;623,0
8;923;1;923,0
9;5213;1;5213,0
10;681;1;681,0
