Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;560969;8538;65,0
2;596976;8538;69,0
3;602177;8538;70,0
4;637711;8538;74,0
5;507326;8538;59,0
6;606258;8538;71,0
7;530143;8538;62,0
8;570044;8538;66,0
9;601875;8538;70,0
10;519988;8538;60,0
