Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;655;1;655,0
2;538;1;538,0
3;711;1;711,0
4;584;1;584,0
5;535;1;535,0
6;523;1;523,0
7;512;1;512,0
8;553;1;553,0
9;833;1;833,0
10;681;1;681,0
