Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;134457;1;134457,0
2;122412;1;122412,0
3;121836;1;121836,0
4;120643;1;120643,0
5;147463;1;147463,0
6;140065;1;140065,0
7;134642;1;134642,0
8;137405;1;137405,0
9;133304;1;133304,0
10;148573;1;148573,0
