Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;119738;1;119738,0
2;0;1;0,0
3;0;1;0,0
4;0;1;0,0
5;0;1;0,0
6;590351;1;590351,0
7;607609;1;607609,0
8;0;1;0,0
9;424172;1;424172,0
10;155571;1;155571,0
