Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;24669;1;24669
2;1874;1;1874
3;1351;1;1351
4;1315;1;1315
5;1424;1;1424
6;1562;1;1562
7;1447;1;1447
8;1183;1;1183
9;1160;1;1160
10;2653;1;2653
