Problem_Size;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
10000;132993,9;6;22165,649999999998
100000;1208875,0;6;201479,16666666666
1000000;1,18545386E7;6;1975756,4333333333
