Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;2541480766;89;2,8555963E7
2;2560900702;89;2,8774165E7
3;2547136417;89;2,861951E7
4;2551623574;89;2,8669927E7
5;2568068621;89;2,8854703E7
