Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1271162;1;1271162,0
2;1348485;1;1348485,0
3;1232603;1;1232603,0
4;1235691;1;1235691,0
5;1369735;1;1369735,0
6;1213941;1;1213941,0
7;1234659;1;1234659,0
8;1200529;1;1200529,0
9;1193401;1;1193401,0
10;1254907;1;1254907,0
