Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;634342;1;634342,0
2;685404;1;685404,0
3;686865;1;686865,0
4;673085;1;673085,0
5;703169;1;703169,0
6;618433;1;618433,0
7;647324;1;647324,0
8;658775;1;658775,0
9;616302;1;616302,0
10;646290;1;646290,0
