Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1156;1;1156,0
2;18750;1;18750,0
3;783;1;783,0
4;707;1;707,0
5;77467;1;77467,0
6;4278;1;4278,0
7;3729;1;3729,0
8;9085;1;9085,0
9;708;1;708,0
10;720;1;720,0
