Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1446886;1;1446886,0
2;1419739;1;1419739,0
3;1609481;1;1609481,0
4;1302301;1;1302301,0
5;1306523;1;1306523,0
6;1327781;1;1327781,0
7;1378513;1;1378513,0
8;1324023;1;1324023,0
9;1325382;1;1325382,0
10;1303255;1;1303255,0
