Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1758;1;1758,0
2;913;1;913,0
3;2120;1;2120,0
4;950;1;950,0
5;1323;1;1323,0
6;2695;1;2695,0
7;2328;1;2328,0
8;1039;1;1039,0
9;5168;1;5168,0
10;2172;1;2172,0
