Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;2441361197;80;3,0517014E7
2;2433446712;80;3,0418083E7
3;2428652786;80;3,0358159E7
4;2432132084;80;3,0401651E7
5;2478036150;80;3,0975451E7
