Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1218580;1000;1218,0
2;1215351;1000;1215,0
3;7188533;1000;7188,0
4;1449269;1000;1449,0
5;1490608;1000;1490,0
6;0;1000;0,0
7;7083222;1000;7083,0
8;5908182;1000;5908,0
9;0;1000;0,0
10;0;1000;0,0
