Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;4702217;10000;470,0
2;4532981;10000;453,0
3;4413715;10000;441,0
4;4318799;10000;431,0
5;4423882;10000;442,0
6;4477753;10000;447,0
7;4411947;10000;441,0
8;4405258;10000;440,0
9;4373465;10000;437,0
10;4335439;10000;433,0
