Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;724;1;724,0
2;715;1;715,0
3;644;1;644,0
4;667;1;667,0
5;678;1;678,0
6;589;1;589,0
7;675;1;675,0
8;607;1;607,0
9;661;1;661,0
10;696;1;696,0
