Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1673327;1000;1673,0
2;1600118;1000;1600,0
3;1520346;1000;1520,0
4;1488149;1000;1488,0
5;1496315;1000;1496,0
6;1509361;1000;1509,0
7;1491468;1000;1491,0
8;1462534;1000;1462,0
9;1469586;1000;1469,0
10;1691934;1000;1691,0
