Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;779;1;779,0
2;813;1;813,0
3;672;1;672,0
4;663;1;663,0
5;592;1;592,0
6;665;1;665,0
7;706;1;706,0
8;653;1;653,0
9;692;1;692,0
10;640;1;640,0
