Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;901512;2;450756,0
2;1016613;2;508306,0
3;918589;2;459294,0
4;894267;2;447133,0
5;882693;2;441346,0
6;909200;2;454600,0
7;897272;2;448636,0
8;900910;2;450455,0
9;880008;2;440004,0
10;885536;2;442768,0
