Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;5595936;40;139898,0
2;5506124;40;137653,0
3;5553334;40;138833,0
4;5644067;40;141101,0
5;5539046;40;138476,0
6;5458143;40;136453,0
7;5557572;40;138939,0
8;5460840;40;136521,0
9;5509669;40;137741,0
10;5568064;40;139201,0
