Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;818;1;818,0
2;6108;1;6108,0
3;896;1;896,0
4;4350;1;4350,0
5;2141;1;2141,0
6;2308;1;2308,0
7;1944;1;1944,0
8;5644;1;5644,0
9;6570;1;6570,0
10;10444;1;10444,0
