Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1814082;10000;181,0
2;1824162;10000;182,0
3;1793954;10000;179,0
4;1787427;10000;178,0
5;1949744;10000;194,0
6;1800983;10000;180,0
7;1738653;10000;173,0
8;1772992;10000;177,0
9;1757838;10000;175,0
10;1805180;10000;180,0
