Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;272165628;40;6804140,0
2;271687546;40;6792188,0
3;271308267;40;6782706,0
4;271698629;40;6792465,0
5;271750694;40;6793767,0
6;272366946;40;6809173,0
7;272168033;40;6804200,0
8;270799849;40;6769996,0
9;270767335;40;6769183,0
10;270943338;40;6773583,0
