Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;990781;1;990781,0
2;906792;1;906792,0
3;1053161;1;1053161,0
4;1057646;1;1057646,0
5;1080994;1;1080994,0
6;996277;1;996277,0
7;1090230;1;1090230,0
8;1051344;1;1051344,0
9;1070549;1;1070549,0
10;1046036;1;1046036,0
