Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;384139941;10;3,8413994E7
2;383852836;10;3,8385283E7
3;388995771;10;3,8899577E7
4;393804884;10;3,9380488E7
5;384528940;10;3,8452894E7
