Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;129753;1000;129,0
2;115795;1000;115,0
3;111879;1000;111,0
4;113711;1000;113,0
5;112840;1000;112,0
6;140135;1000;140,0
7;184920;1000;184,0
8;136066;1000;136,0
9;142163;1000;142,0
10;132338;1000;132,0
