Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;425235;20;21261,0
2;460329;20;23016,0
3;394201;20;19710,0
4;405864;20;20293,0
5;435869;20;21793,0
6;439464;20;21973,0
7;502386;20;25119,0
8;409214;20;20460,0
9;406552;20;20327,0
10;394850;20;19742,0
