Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;151992;1;151992
2;72586;1;72586
3;74552;1;74552
4;85790;1;85790
5;76363;1;76363
6;71275;1;71275
7;71148;1;71148
8;73615;1;73615
9;70955;1;70955
10;71562;1;71562
