Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;493214;8528;57,0
2;529149;8528;62,0
3;430656;8528;50,0
4;463640;8528;54,0
5;484695;8528;56,0
6;475971;8528;55,0
7;476408;8528;55,0
8;414221;8528;48,0
9;482203;8528;56,0
10;451875;8528;52,0
