Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;2526271;1;2526271,0
2;889211;1;889211,0
3;367758;1;367758,0
4;542327;1;542327,0
5;312114;1;312114,0
6;427981;1;427981,0
7;397056;1;397056,0
8;356292;1;356292,0
9;311499;1;311499,0
10;355188;1;355188,0
