Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;136010;1;136010,0
2;99462;1;99462,0
3;136625;1;136625,0
4;146229;1;146229,0
5;141095;1;141095,0
6;127395;1;127395,0
7;117206;1;117206,0
8;100435;1;100435,0
9;96694;1;96694,0
10;95994;1;95994,0
