Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;98639;1;98639,0
2;29467;1;29467,0
3;30492;1;30492,0
4;38309;1;38309,0
5;419930;1;419930,0
6;27681;1;27681,0
7;27499;1;27499,0
8;25461;1;25461,0
9;26275;1;26275,0
10;27722;1;27722,0
