Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;261022;1;261022,0
2;189339;1;189339,0
3;263989;1;263989,0
4;708189;1;708189,0
5;217764;1;217764,0
6;287970;1;287970,0
7;425012;1;425012,0
8;125738;1;125738,0
9;102517;1;102517,0
10;100734;1;100734,0
