Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;42012;10;4201,0
2;33177;10;3317,0
3;32399;10;3239,0
4;34341;10;3434,0
5;39519;10;3951,0
6;36443;10;3644,0
7;35459;10;3545,0
8;49755;10;4975,0
9;53382;10;5338,0
10;57715;10;5771,0
