Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;174741;1;174741,0
2;117956;1;117956,0
3;131547;1;131547,0
4;166010;1;166010,0
5;144620;1;144620,0
6;124538;1;124538,0
7;169712;1;169712,0
8;124385;1;124385,0
9;116566;1;116566,0
10;100952;1;100952,0
