Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;55313;104;531,0
2;44284;104;425,0
3;37380;104;359,0
4;35894;104;345,0
5;36273;104;348,0
6;40151;104;386,0
7;37686;104;362,0
8;36034;104;346,0
9;36401;104;350,0
10;36168;104;347,0
