Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;107867;100;1078,0
2;94791;100;947,0
3;101346;100;1013,0
4;92566;100;925,0
5;88067;100;880,0
6;89993;100;899,0
7;97601;100;976,0
8;111097;100;1110,0
9;105712;100;1057,0
10;93842;100;938,0
